url,type,domain,tld,owner,e_count,has_A_and_T
http://portal.dddgaming.com/docs/rules/15022/cn/game_cn.html?amluMjAxNQ%3D%3D,malware,dddgaming.com,com,"GoDaddy.com, LLC",0,false
rootsweb.ancestry.com/~inallcem/jefferson/emmanuel/name-a.html,benign,ancestry.com,com,MarkMonitor Inc.,1,true
amazon.com/Systematic-Chaos-W-Dvd-Spec/dp/B000PTYP5C,benign,amazon.com,com,MarkMonitor Inc.,0,false
http://tuvanbatdongsan.vn/Tu-van-phong-thuy/index.html,defacement,tuvanbatdongsan.vn,vn,null,0,true
http://www.mueblesjoval.cl/index.php?option=com_morfeoshow&task=view&gallery=77&Itemid=62,defacement,mueblesjoval.cl,cl,SOC JOFRE E HIJOS LIMITADA,2,false
nationalcatholicreporter.org/word/word103103.htm,benign,nationalcatholicreporter.org,org,NATIONAL CATHOLIC REPORTER,2,true
amazon.com/Beauties-Mary-Troy/dp/188615774X,benign,amazon.com,com,MarkMonitor Inc.,0,false
trivago.com/carcassonne-36191/amusement-park/complexe-de-loisirs-raymond-chesa-185771,benign,trivago.com,com,trivago N.V.,0,true
perfectpeople.net/celebrity-star/306/mira-sorvino.htm,benign,perfectpeople.net,net,Dynadot Inc,5,false
facebook.com/pages/Billie-Joe-Armstrong/21810736024,benign,facebook.com,com,"Meta Platforms, Inc.",1,false
youtube.com/watch?v=8nJCN3dUtO8,benign,youtube.com,com,MarkMonitor Inc.,1,false
sitedefesta.com,phishing,sitedefesta.com,com,null,3,true
gettyimages.com/detail/news-photo/bob-steele-the-cowboy-star-and-american-character-actor-who-news-photo/3265035,benign,gettyimages.com,com,"CSC Corporate Domains, Inc.",2,true
names.whitepages.com/massachusetts/danielle/fournier,benign,whitepages.com,com,Identity Protection Service,2,true
acadian-home.org/france-lesturgeon.html,benign,acadian-home.org,org,REDACTED,1,false
http://www.sertex.com.br/index.html?page_id=7,defacement,sertex.com.br,com.br,SERTEX FIACAO E TECELAGEM LTDA,2,false
mankato.craigslist.org/fuo/2682320424.html,benign,craigslist.org,org,Craigslist,0,true
lib.berkeley.edu/MRC/imagesafam.html,benign,berkeley.edu,edu,null,4,false
johnbolenracing.com/,benign,johnbolenracing.com,com,null,1,false
linkedin.com/pub/eric-kubic/25/b5a/12b,benign,linkedin.com,com,MarkMonitor Inc.,1,false
http://www.coopsalsipuedes.com.ar/index.php?view=article&catid=43:cultura&id=23:complejo-cultural-ancon&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=53,defacement,coopsalsipuedes.com.ar,com.ar,FRAPPA MAURICIO GUILLERMO,2,false
ecoliteracy.org/essays/greening-k-12-curriculum,benign,ecoliteracy.org,org,Center for Ecoliteracy,2,true
maxalbums.com/index.php?artist=Henry+Rollins&album=Everything,benign,maxalbums.com,com,PrivacyGuardian.org llc,0,false
http://bjdfbh.com/Item/Show.asp?m=1&d=1048,defacement,bjdfbh.com,com,REDACTED FOR PRIVACY,0,false
manta.com/c/mm73jsg/don-ferguson,benign,manta.com,com,"Amazon Registrar, Inc.",0,true
youtube.com/watch?v=EiSK-hrFZiE,benign,youtube.com,com,MarkMonitor Inc.,1,false
imdb.com/title/tt1846155/,benign,imdb.com,com,MarkMonitor Inc.,0,false
lillies-flowers.blogspot.com/,benign,blogspot.com,com,MarkMonitor Inc.,0,false
http://www.khack.be/index.php?option=com_content&view=article&id=12&Itemid=9,defacement,khack.be,be,One.com A/S,1,false
http://www.ekino-neureut.de/index.php?option=com_phocagallery&view=detail&catid=32:kindergottesdienst-engel-2&id=1919:1001765&tmpl=component&Itemid=49,defacement,ekino-neureut.de,de,null,4,false
tributes.com/show/John-Cossette-91317090,benign,tributes.com,com,"GoDaddy.com, LLC",1,false
verdunrestaurants.info/?abrowse=X,benign,verdunrestaurants.info,info,null,2,true
gohorsebetting.com/Monmouth+Park,benign,gohorsebetting.com,com,Your Whois Privacy Ltd,2,false
thelostpenguin.wordpress.com/short-films/,benign,wordpress.com,com,MarkMonitor Inc.,1,false
192.com/atoz/people/watkins/daniel/,benign,192.com,com,123-Reg Limited,0,false
answers.yahoo.com/question/index?qid=20090527180401AA9KLjC,benign,yahoo.com,com,MarkMonitor Inc.,0,false
rockerparis.blogspot.com/,benign,blogspot.com,com,MarkMonitor Inc.,0,false
amazon.com/Senior-Trip-Jason-Alexander/dp/B000PKG8XI,benign,amazon.com,com,MarkMonitor Inc.,0,false
fbitn.com/meigs-county/decatur/derek-starnes,benign,fbitn.com,com,"Network Solutions, LLC",0,false
http://www.lgk-luzern.ch/index.php?option=com_content&view=article&id=14&Itemid=57,defacement,lgk-luzern.ch,ch,null,1,false
http://bathurstbaptist.org.au/home/contact-us/8/14-young-adults-enquiries.html,defacement,bathurstbaptist.org.au,org.au,Bathurst Baptist Church,0,true
http://schertzauto.com/wp-content/themes/NAPA%20AC%202014%20S/genericons/genericons.css?ver=3.0.2,malware,schertzauto.com,com,GKG.NET Domain Proxy Service,1,true
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=wright2-1791,benign,indiana.edu,edu,null,1,false
http://www.verall.com.pl/sieci-radiowe-wlan.html,defacement,verall.com.pl,com.pl,Domena.pl sp. z o.o.,1,false
williamsmorrisonlight.net/Bio/JohnLight.asp,benign,williamsmorrisonlight.net,net,null,1,true
theracinginquirer.blogspot.com/2011/09/freshman-pacers-featured-at-freehold.html,benign,blogspot.com,com,MarkMonitor Inc.,0,false
northcarolinashandyman.com/,benign,northcarolinashandyman.com,com,"GoDaddy.com, LLC",0,true
yikesprospho.com.gridhosted.co.uk,phishing,gridhosted.co.uk,co.uk,123-Reg Limited t/a 123-reg [Tag = 123-REG],1,false
people.famouswhy.com/david_st__pierre/,benign,famouswhy.com,com,REDACTED FOR PRIVACY,0,false
fargonorth91.com/,benign,fargonorth91.com,com,null,0,true
techlearning.com/article/38974,benign,techlearning.com,com,Lexsynergy Limited,2,true
10starmovies.com/Watch-Movies-Online/Jackie_Bouvier_Kennedy_Onassis_2000/,benign,10starmovies.com,com,"NameCheap, Inc.",1,true
http://kreuzleger.net/de.html?el_mcal_month=1&el_mcal_year=2013,defacement,kreuzleger.net,net,System GmbH Produktionssysteme und Service für die Industrie & Co. KG,4,false
allbrackets.com/,benign,allbrackets.com,com,"GoDaddy.com, LLC",1,true
zeitgeist-photo.com/galleries/2008_colors_of_the_world_collection/,benign,zeitgeist-photo.com,com,PrivateName Services Inc.,2,false
southcarolina.hometownlocator.com/,benign,hometownlocator.com,com,REDACTED FOR PRIVACY,1,true
http://www.gruendungsberater-steuerberater.de/index.php?option=com_content&view=article&id=7&Itemid=7,defacement,gruendungsberater-steuerberater.de,de,null,8,true
http://opttoys24.ru/index.php?option=com_user&view=register,defacement,opttoys24.ru,ru,null,0,false
tamilnewsnetwork.com/2010/10/18/birth-centenary-of-v-navaratnam-pioneer-of-tamil-eelam-polity/,benign,tamilnewsnetwork.com,com,DATA REDACTED,2,true
dvdtalk.com/reviews/45691/legend-of-bruce-lee-the/,benign,dvdtalk.com,com,"GoDaddy.com, LLC",0,true
the-sugarandspice-in-you.blogspot.com/,benign,blogspot.com,com,MarkMonitor Inc.,0,false
realtor.com/property-search/Bartlett_TN/Carrie-Brook-Cv,benign,realtor.com,com,"Register.com - Network Solutions, LLC",1,true
m.yahoo.com/w/sports/home/experts/article?offset=0&urn=urn%3Anewsml%3Asports.yahoo%2Cyhoo%3A20050301%3Apga%2Carticle%2Cbr-lateralhazard-murphy_cantley_is_future_star_082911%3A1&.ts=1314643797&.ysid=F8v9AuxNE6gvs9Vud6Bhyo3s&.intl=US&.lang=en,benign,yahoo.com,com,MarkMonitor Inc.,0,false
cheapstheycome.wordpress.com/2011/11/30/vampiros-los-muertos-2002/,benign,wordpress.com,com,MarkMonitor Inc.,1,false
cesarica.net/portal/urawa-red-diamonds-kashima-antlers-live-stream/football-en/9650/,benign,cesarica.net,net,"NameCheap, Inc.",2,true
arkhilario.com/2011/02/12/wwe-elimination-chamber-2011-live-stream-free/,benign,arkhilario.com,com,Redacted for privacy,0,false
http://torcache.net/torrent/955C5FDBC91A9D4D79F8AB301F49B205BEBC4865.torrent?title=[kickass.to]the.originals.s02e18.hdtv.x264.lol.ettv,benign,torcache.net,net,Jewella Privacy LLC Privacy ID# 1183090,2,true
harvestbiblechapel.org/content.aspx?site_id=10424&content_id=162811,benign,harvestbiblechapel.org,org,Contact Privacy Inc. Customer 0118731078,3,true
myonlinetutor.bell.ca/,benign,bell.ca,ca,Bell Canada,1,false
data.vanderbilt.edu/rapache/bbplot/BOS-1915.html,benign,vanderbilt.edu,edu,null,2,true
http://pastehtml.com/view/bfza8l1z0.html,phishing,pastehtml.com,com,Dynadot Inc,1,true
http://wijzijnnietgevaarlijk.nl/baasjes/85-linda/profile.html,defacement,wijzijnnietgevaarlijk.nl,nl,null,2,true
en.wikipedia.org/wiki/Commerce_Bancshares,benign,wikipedia.org,org,"Wikimedia Foundation, Inc.",1,false
dfdrussell.org/,benign,dfdrussell.org,org,DFD Russell Medical Centers,1,false
barnesandnoble.com/w/pediatric-clinical-skills-richard-b-goldbloom/1100213036,benign,barnesandnoble.com,com,"CSC Corporate Domains, Inc.",2,false
nytimes.com/1991/10/24/arts/review-dance-ted-shawn-s-legacy-men-tough-and-tender.html,benign,nytimes.com,com,MarkMonitor Inc.,1,false
bizzyballoons.f2s.com/,benign,f2s.com,com,"Register.com - Network Solutions, LLC",0,false
http://www.fulig.com.br/index.php?option=com_content&view=article&id=6&Itemid=6&lang=en,defacement,fulig.com.br,com.br,Fulig Fundi  o de Ligas Ltda,0,false
http://rus-master.com/\321%80ะตะผะพะฝ\321%82ะฝ\321%8Bะต-\321%80ะฐะฑะพ\321%82\321%8B/52-ะดะธะทะฐะนะฝ-ะบ\321%83\321%85ะฝะธ-ะฒะฐะฝะฝะพะน-ะบะพะผะฝะฐ\321%82\321%8B.html,defacement,rus-master.com,com,Elihov Viktor,1,true
http://www.ambiani.nl/diensten/vergaderruimte-brabant/70-huwelijksfeest-brabant.html,defacement,ambiani.nl,nl,1API Gmbh,0,false
findstructuredsettlements.blogspot.com/,benign,blogspot.com,com,MarkMonitor Inc.,0,false
slu.edu/colleges/AS/ENG/ong/,benign,slu.edu,edu,null,1,false
http://www.kenltd.com/index.php?option=com_content&view=article&id=54&Itemid=69&lang=en,defacement,kenltd.com,com,GDPR Masked,1,false
insiderpages.com/doctors/Michael-J-Meighen-MD-Concord,benign,insiderpages.com,com,"CSC Corporate Domains, Inc.",2,false
localhikes.com/Hikes/DnRCanal-BullsIsland_5602.asp,benign,localhikes.com,com,"GoDaddy.com, LLC",1,false
mediafire.com/?z2hjmmnnzm2,benign,mediafire.com,com,"NameCheap, Inc.",2,false
http://mlcdigital.com/index.php?view=article&id=44:welcome-to-mlc-digital&tmpl=component&print=1&page=,defacement,mlcdigital.com,com,REDACTED FOR PRIVACY,0,true
partypop.com/d/Party/Temples-Synagogues/Kansas-City,benign,partypop.com,com,"GoDaddy.com, LLC",0,true
bbb.org/central-northern-western-arizona/business-reviews/air-conditioning-contractors-and-systems/al-riley-s-air-conditioning-and-sheet-metal-in-casa-grande-az-7002698/,benign,bbb.org,org,"International Association of Better Business Bureaus, Inc.",0,false
audible.com/pd?asin=B0042ZKVFI,benign,audible.com,com,"CSC Corporate Domains, Inc.",1,false
wordcustard.hubpages.com/,benign,hubpages.com,com,"Amazon Registrar, Inc.",1,false
onesongneedlearts.com/,benign,onesongneedlearts.com,com,Tucows Domains Inc.,4,true
http://www.bhxx.net/xxgl/UploadFiles_7485/201304/2013042315380148.jpg,malware,bhxx.net,net,Redacted for privacy,1,false
linkedin.com/in/jameswestcott,benign,linkedin.com,com,MarkMonitor Inc.,1,false
videosurf.com/videos/los+angeles+galaxy+0+vs+0+kansas+city+wizards+game+highlights+04+24+10+week+5+2010+season?vnf=1,benign,videosurf.com,com,Privacy service provided by Withheld for Privacy ehf,1,false
jmdphysiotronic.in,phishing,jmdphysiotronic.in,in,null,0,false
http://www.umeataxi.se/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy51bWVhdGF4aS5zZS9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD00NDpoeWJyaWRiaWxhcg==,defacement,umeataxi.se,se,annume6510-00001,2,true
goldstar.com/venues/washington-dc/sidney-harman-hall,benign,goldstar.com,com,"GoDaddy.com, LLC",0,true
im.indli.com/search/Singer%20Sunitha%20Sarathy%20Celebrity%20Photos%20Hot%20Pictures%20Stills%20Singer%20Sunitha%20Sarathy%20Celebrity%20Photos%20Images%20Gallery%20Singer%20Sunitha%20Sarathy%20Celebrity%20PhotosMovie%20Gallery%20Latest%20Tamil%20Movie%20Images%20Pictures%20Stills%20Actress%20Hot%20Gallery,benign,indli.com,com,Dynadot Inc,0,false
http://jamminkidsweston.com/our-blog/how-to-learn-to-play-piano-before-the-holidays.html,defacement,jamminkidsweston.com,com,null,1,true
movies.totallyfreeonline.com/watch_idi-i-smotri-1985-3_online_for_free_in_HD/,benign,totallyfreeonline.com,com,null,3,true
universityguides.com/index.jsp?source=UG65k&OVRAW=list%20of%20delta%20sigma%20theta%20chapters&OVKEY=delta%20sigma%20theta%20undergraduate%20chapter&OVMTC=advanced&OVADID=5146222013&OVKWID=53821256513,benign,universityguides.com,com,GoDaddy Online Services Cayman Islands Ltd.,2,false
caribou-canada.com/,benign,caribou-canada.com,com,null,0,false
http://superuser.com/questions/812639/troubleshooting-hardware-with-limited-resources,benign,superuser.com,com,"CSC Corporate Domains, Inc.",2,false
artloversnewyork.com/zine/the-bomb/2006/08/03/jason-rhoades-dead-at-41/,benign,artloversnewyork.com,com,REDACTED FOR PRIVACY,2,true
youtube.com/watch?v=N0ykm1v9xbU,benign,youtube.com,com,MarkMonitor Inc.,1,false
allstarpics.net/pic-gallery/mackenzie-foy-pics.htm,benign,allstarpics.net,net,REDACTED FOR PRIVACY,1,true
copcusco.ml,phishing,copcusco.ml,ml,null,0,false
dea.seattle.gov/self/,benign,seattle.gov,gov,REDACTED FOR PRIVACY,2,true
linkedin.com/pub/dir/kenneth/gilbert,benign,linkedin.com,com,MarkMonitor Inc.,1,false
http://www.slaviacapital.cz/tlacove-spravy-eng/slavia-capital-sold-shares-of-investbanka-skopje,defacement,slaviacapital.cz,cz,SB:SLAVIACAPITAL,0,true
http://www.umeataxi.se/index.html,defacement,umeataxi.se,se,annume6510-00001,2,true
http://www.domusviatoris.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5kb211c3ZpYXRvcmlzLmNvbS9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9rMiZ2aWV3PWl0ZW0maWQ9ODI6bGl4bzItYWxvamFtaWVudG9jYWxpZGFkJkl0ZW1pZD0xMQ==,defacement,domusviatoris.com,com,REDACTED FOR PRIVACY,0,true
http://nesn.com/2014/08/tom-brady-patriots-involved-in-competitive-situations-vs-redskins-video/,benign,nesn.com,com,"Network Solutions, LLC",1,false
narniafans.com/archives/12139,benign,narniafans.com,com,"GoDaddy.com, LLC",0,false
mma-core.com/videos/_Rampage_Jackson_Owns_Ariel_Helwani_On_Post_Fight_S?vid=10020847&tid=104,benign,mma-core.com,com,Privacy service provided by Withheld for Privacy ehf,1,false
lepg.org/people.htm,benign,lepg.org,org,Lepg,1,false
http://www.borg4x4.org/index.php?option=com_jcalpro&Itemid=61&extmode=view&extid=18,defacement,borg4x4.org,org,Borg 4x4,0,false
http://www.spirit-house.de/index.php?option=com_content&view=category&id=11&Itemid=6,defacement,spirit-house.de,de,null,2,false
articlesbase.com/basketball-articles/watch-gonzaga-basketball-online-bulldogs-games-live-stream-on-the-internet-3818221.html,benign,articlesbase.com,com,"GoDaddy.com, LLC",2,true
modot.mo.gov/kansascity/major_projects/Heart_of_America.htm,benign,mo.gov,gov,REDACTED FOR PRIVACY,0,false
http://www.sceg.ir/sanyeh-soft/civil-soft.html,defacement,sceg.ir,ir,null,1,false
http://slashdot.org/submission/2011137/the-optimum-attack-rate-for-ssh-bruteforce-1-per-10-seconds,benign,slashdot.org,org,"Domains By Proxy, LLC",0,true
http://grasslandhotel.com.vn/index.php/rooms/item/all/18-airticketservices,malware,grasslandhotel.com.vn,com.vn,null,1,true
kevinmooremusic.com/,benign,kevinmooremusic.com,com,Redacted for Privacy Purposes,2,false
ehow.com/facts_5552739_western-auto-company-history.html,benign,ehow.com,com,TechnologyAdvice,1,false
merriam-webster.com/dictionary/cleric,benign,merriam-webster.com,com,"CSC Corporate Domains, Inc.",3,true
usl1.uslsoccer.com/home/398646.html,benign,uslsoccer.com,com,"Register.com - Network Solutions, LLC",1,false
http://perezhilton.com/2014-12-31-joe-jonas-mystery-woman-the-nice-guy-west-hollywood/?from=readmore_perezhilton&,benign,perezhilton.com,com,"GoDaddy.com, LLC",2,false
blackjackinfo.com/blackjack-rules.php,benign,blackjackinfo.com,com,See PrivacyGuardian.org,0,false
bizjournals.com/stlouis/stories/2008/06/23/focus7.html,benign,bizjournals.com,com,"CSC Corporate Domains, Inc.",0,false
http://www.kulgupuit.ee/index.php?option=com_phocagallery&view=detail&catid=2:foto&id=41:foto-7&tmpl=component&Itemid=5&lang=ru,defacement,kulgupuit.ee,ee,null,2,false
local.yahoo.com/info-19737823-ordway-building-supply-incorporated-ordway,benign,yahoo.com,com,MarkMonitor Inc.,0,false
http://football-euro.net/kluby-rossii/373-rabota-rossijskix-futbolnyx-arbitrov-neudovletvoritelna-po-czelomu-ryadu-prichin.html,defacement,football-euro.net,net,Privacy service provided by Withheld for Privacy ehf,2,true
http://motthegioi.vn/xa-hoi/trung-quoc-lai-dua-gian-khoan-hai-duong-981-vao-bien-dong-188586.html,benign,motthegioi.vn,vn,null,1,false
